Occupational code,Occupation,TWC Target Occupation,Share of local jobs (%),Quality Index (-5 to 5),Demand Index (-5 to 5),Quality and demand quadrant,Absorption Index (-5 to 5),National Median Wage ($),Local Median Wage ($),Local Median Wage imputed from National Median Wage,Share with at least an associate's degree,Mid-term mobility score,Projected national growth 2019-2029 (%),Projected state-level growth 2018-2028 (%),Local Projections imputed from National Projections,Local job growth 2004-2019 (%),Current demand (postings)
311010,Nursing and Home Health Aides,Yes,4.6322151789391395,-1.244003833001863,5,Low quality - High demand,3.261478145122549,12.840579254947762,9.741826741996233,FALSE,20,-0.0118315366362056,25.00154891472709,4.997864160615122,FALSE,30.59857982705353,Stable
353021,Food Service Workers,No,3.5426879540601433,-1.144678375138554,5,Low quality - High demand,0.5954064575275533,10.93,9.32,FALSE,14.6,0.00206205401289417,9.21749974020575,14.404190309908337,FALSE,49.00992707253083,Growing
412010,Cashiers,No,3.0327551362023235,-1.5773857593054026,-5,Low quality - Low demand,5,11.38,9.53,FALSE,19.4,-0.0448497149207308,-7.216746513685882,-7.194038406420178,FALSE,-3.214822735183203,Declining
533030,Delivery Truck Drivers,Yes,3.0136325077814567,-1.243211822715256,5,Low quality - High demand,3.4637329268895307,19.38,18.145903614457833,FALSE,12.6,-0.0820470910581057,4.700293136561204,9.620098039215687,FALSE,3.916998557730506,Stable
412031,Retail Salespersons,No,2.996178147130723,-0.260587712489319,-1.0155596444384143,Low quality - Low demand,5,12.14,11.26,FALSE,36.4,0.0780936473860896,0.09689675395874703,-0.12315270935960591,FALSE,-3.400748412603559,Declining
439061,"Office Clerks, General",No,2.9039551410400537,0.057403370789004815,-0.8403045461061867,High quality - Low demand,1.4576556301565673,16.37,13.66,FALSE,36.4,0.0912021396842104,-4.832128284057555,-2.3289246693502013,FALSE,3.903317206390333,Declining
436010,Administrative Assistants,Yes,2.7938400697905994,-0.8405956186871905,-4.632904275519003,Low quality - Low demand,2.2151491899494546,19.16,14.231331168831169,FALSE,38.7,-0.00728757466662655,-9.127946756235616,-7.128378378378378,FALSE,0.8819078434261447,Declining
252020,Primary School Teachers,No,2.229833697079444,-0.09017574511360898,-4.056662046232267,Low quality - Low demand,1.0644484859228411,28.6875,28.6875,TRUE,97.1,-0.0499001175447242,3.1046822236782607,-2.1320495185694637,FALSE,-13.858520358065189,Stable
291141,Registered Nurses,Yes,1.948068025813219,1.377641267566212,1.197469280408352,High quality - High demand,1.1761676962628484,37.01958300601847,37.01958300601847,TRUE,94.56420169863392,0.0335778915173406,6.3059341869750885,1.102779003087781,FALSE,5.35918930419316,Stable
37201X,Building Cleaners,No,1.7449247304351416,-1.7279942634679621,2.5460461165122155,Low quality - High demand,4.782438726818293,13.205267609539655,10.97,FALSE,12,-0.0726117356676959,4.024504381859966,4.271503803393798,FALSE,6.747118767866265,Growing
434051,Customer Service Rep.,No,1.7286616757607776,-1.4280983824124402,3.764696555509175,Low quality - High demand,2.930737563787957,16.69,11.6,FALSE,38.8,-0.0465859174934922,-1.4241598546775593,-2.3529411764705883,FALSE,54.704460643209316,Stable
253000,Other Teachers,No,1.5783665957465554,0.44963398592487147,3.4933804714509744,High quality - High demand,0.9448251891536366,15.93,8.95,FALSE,69.39999999999999,0.171531440064098,7.575367173408898,-2.5165562913907285,FALSE,57.155199174094626,Declining
333010,Correctional Officers,Yes,1.5228781071320387,-0.7928847314238299,0.7336709381489207,Low quality - High demand,-0.3251846799467624,21.78,18.878848167539267,FALSE,33.2,-0.0411841362885563,-7.2142546718817755,3.7677304964539005,FALSE,-4.253267479032234,Declining
111020,General Managers,Yes,1.4508489843677759,0.7597253997354252,4.36166424906426,High quality - High demand,0.6712868258167397,48.45,35.84,FALSE,55.2,-0.0210377553405134,6.173190984578881,5.301204819277109,FALSE,29.801516862989057,Declining
435081,Stock Clerks,No,1.3063860149306339,-1.190661326211557,-0.3471592072639965,Low quality - Low demand,2.7905806027707207,13.16,11.06,FALSE,19.3,-0.0172912024458163,0.803618690149669,-3.3957033957033955,FALSE,8.428038410859077,Growing
353031,Waiters and Waitresses,No,1.283520962932126,-0.7989495203859254,-0.6100278400876975,Low quality - Low demand,4.277187425362567,11,9.16,FALSE,24.8,0.0394789423576798,3.5982008995502204,5.430463576158941,FALSE,-17.640686740529322,Declining
373010,Groundskeeping Workers,No,1.2770126104908062,-0.9859218439842238,4.868526349745676,Low quality - High demand,2.82749781873529,14.85,12.7971875,FALSE,12.5,-0.0104568008113199,7.976366322008854,8.793969849246231,FALSE,29.491375422288463,Growing
411011,Retail Supervisors,No,1.2750469403702476,0.1780854891672512,-1.5881114853746434,High quality - Low demand,5,19.4,15.94,FALSE,36.7,0.0847242336361034,-1.3397739701057276,-4.5629820051413885,FALSE,-1.0906364745773278,Declining
259041,Teacher Assistants,No,1.2218207795486908,-1.4018600158944343,-0.8520796525202183,Low quality - Low demand,0.8865288630772116,26.523496581332484,26.523496581332484,TRUE,41.8,-0.168679491343871,5.295191722458928,-1.8181818181818181,FALSE,-2.321467948267702,Stable
512090,Other Assemblers,No,1.1936164923483958,-1.6119303474529494,-5,Low quality - Low demand,2.2154941145713454,15.55,13.58,FALSE,13,-0.0823319495437733,-12.151589242053783,-20.048899755501225,FALSE,-27.41651611012833,Growing
252030,Secondary School Teachers,No,1.1491463598682707,0.5031847541457153,-2.2031427303744118,High quality - Low demand,0.24305045720753632,29.64423076923077,29.64423076923077,TRUE,97.4,0.00401716316717859,3.7110075295805034,-2.5232403718459495,FALSE,-13.527221738264608,Declining
499071,General Repair Workers,Yes,1.1309198845941293,-0.3446585473208483,0.7730526831189791,Low quality - High demand,1.0845820546661713,18.79,14.460000000000003,FALSE,19.3,0.0425531607369738,4.219938818730877,2.168861347792409,FALSE,3.304071608075537,Stable
292061,Practical and Vocational Nurses,Yes,1.102776189996863,0.16901683091480632,-0.33039589998192337,High quality - Low demand,0.7741227468243522,22.83,21.84,FALSE,21.6,0.0344257068278147,8.558758314855872,1.7678708685626443,FALSE,-7.425294865773788,Growing
537062,Stock Movers,No,1.0400387673342173,-1.741037878677572,-0.07205100797662622,Low quality - Low demand,4.970219264908525,14.19,11.77,FALSE,13,-0.0806647210370763,4.0608322298463255,3.406813627254509,FALSE,-9.06491013383052,Growing
433031,Accounting Clerks,Yes,1.0331255791727716,-0.08960332586604858,-3.1169649221814515,Low quality - Low demand,0.8538424924225403,19.82,15.68,FALSE,31.2,0.0589644164707734,-5.359898975726118,-3.7815126050420167,FALSE,-20.426779268848428,Declining
4520XX,Other Agricultural Workers,No,1.029612704372112,-0.2486652138667247,1.2067278752337405,Low quality - High demand,1.2888887037334662,12.647172533964987,11.709285714285713,FALSE,10,0.0755796458694515,1.1428571428571428,3.6341074277610352,FALSE,5.353849089356332,Declining
472061,Construction Laborers,No,1.008048328889611,-0.6974604720130954,2.8784551504596534,Low quality - High demand,5,17.72,14.79,FALSE,10.4,0.0029761507877839,8.535739070090209,3.8834951456310676,FALSE,34.552039625568625,Growing
372012,House Cleaners,No,0.9461771623306745,-2.169280006364697,0.21164239540416274,Low quality - High demand,2.3162664356986835,11.95,9.63,FALSE,9.9,-0.107453299105904,0.8920250299560706,1.3259668508287292,FALSE,0.1176480020419234,Declining
431011,Administrative Supervisors,No,0.8837651386090366,-0.379604205539796,-0.1292653250936905,Low quality - Low demand,1.1704794333409427,27.22,20.65,FALSE,47.8,-0.0128715441346747,-2.4638657979480163,-2.4638657979480163,TRUE,7.438839102949273,Declining
513020,Meat Processors,No,0.8622692269876076,-1.2963785485265682,-4.731158803037079,Low quality - Low demand,-0.023977161465865492,14.19,14.19,TRUE,8.299999999999999,-0.0545050630376243,1.9392917369308533,1.9392917369308533,TRUE,-42.507038477494746,Growing
414010,Wholesale Sales Rep.,No,0.8121726912505703,0.006697561152160539,-0.8913812289728145,High quality - Low demand,1.3934646366537853,30.29,23.27591836734694,FALSE,57.60000000000001,0.00547575141561074,2.9415661852391737,2.9415661852391737,TRUE,-17.53777049092266,Declining
31909X,Other Healthcare Support Workers,Yes,0.8038124508883616,-0.7844492743151261,3.067509800017858,Low quality - High demand,0.7716128375784747,16.584732340937187,16.584732340937187,TRUE,36.99296176983589,-0.0211140937404211,13.531173427715753,5.647840531561462,FALSE,48.90596414063012,Growing
399011,Childcare Workers,No,0.7953139464061297,-1.0066173732162274,-0.39017044657048316,Low quality - Low demand,1.893263833978653,11.65,9.13,FALSE,30.2,0.0180587128958205,1.0031347962382446,2.190923317683881,FALSE,-10.144843169796637,Stable
1311XX,Business Operations Specialist,No,0.7538941508107706,0.006197264168748967,3.437151941669369,High quality - High demand,0.32590073442360323,32.50063906116276,24.521733333333334,FALSE,77.53203226148784,-0.00499741783338781,10.436661265528265,11.190053285968029,FALSE,34.55200574651063,Declining
454020,Logging Workers,Yes,0.7193863019256692,-0.07650060018104124,-5,Low quality - Low demand,-0.31934438991914266,19.82,21.44,FALSE,8.799999999999999,0.0121506521575898,-7.272727272727265,-26.89655172413793,FALSE,-23.126168189399717,Growing
251000,Postsecondary Teachers,No,0.6916643713418081,1.137885907628717,2.4365666718878476,High quality - High demand,0.11271975600911663,36.26923076923077,36.26923076923077,TRUE,95.6,0.0148347549329579,7.078785258834973,7.078785258834973,TRUE,33.44841554056673,Declining
351012,Food Service Supervisors,No,0.6449888941344947,0.3964311145664301,1.999237221944302,High quality - High demand,1.2311540585183638,16.06,18.03,FALSE,24.9,0.0900273070765292,5.2963430012610315,8.598351001177857,FALSE,18.007719352042248,Declining
472031,Carpenters,Yes,0.6415392116410479,-0.579220163946705,-2.8873045826201107,Low quality - Low demand,3.346900304015195,23.239999999999995,16.28,FALSE,12.4,0.00285160124231654,-1.0834813499111942,-4.180064308681672,FALSE,-29.849349734439677,Stable
493023,Vehicle Mechanics,Yes,0.5915556515183629,-1.3231633423590365,-1.1980208247691848,Low quality - Low demand,0.8606977737079963,20.24,18.21,FALSE,16.5,-0.0909265813294713,-0.6282562059454524,-3.8863976083707024,FALSE,-10.651768380795037,Stable
433071,Financial Clerks,No,0.5536512053396049,0.2563023225801717,-1.409919081981688,High quality - Low demand,-0.07628368571708657,15.367192247471541,12.46,FALSE,32.28604148314246,0.121995962889546,-15.360431169997737,-3.8863976083707024,FALSE,-15.530567128317768,Declining
471011,Construction Supervisors,No,0.504202375783448,0.7038443667163192,1.2231235403737126,High quality - High demand,1.6999154683573614,31.83,28.47,FALSE,18.8,0.0347791662821155,5.356176735798025,13.817330210772832,FALSE,-7.795585320348157,Declining
511011,Production Worker Supervisors,No,0.49880715029566836,0.4530967234111319,-1.0546163236789738,High quality - Low demand,0.8622293177955884,29.48,25.89,FALSE,26.1,0.030193520527777,-0.1027925304094608,0.6644518272425249,FALSE,-20.86278107624403,Stable
