Occupational code,Occupation,TWC Target Occupation,Share of local jobs (%),Quality Index (-5 to 5),Demand Index (-5 to 5),Quality and demand quadrant,Absorption Index (-5 to 5),National Median Wage ($),Local Median Wage ($),Local Median Wage imputed from National Median Wage,Share with at least an associate's degree,Mid-term mobility score,Projected national growth 2019-2029 (%),Projected state-level growth 2018-2028 (%),Local Projections imputed from National Projections,Local job growth 2004-2019 (%),Current demand (postings)
412031,Retail Salespersons,No,3.3275100082937015,-0.303217772848124,3.835488461065732,Low quality - High demand,5,12.14,10.93,FALSE,36.4,0.0780936473860896,0.09689675395874703,5.6114551083591335,FALSE,4.661340283350259,Declining
533030,Delivery Truck Drivers,Yes,3.0594936350333786,-1.2025197723136556,5,Low quality - High demand,3.3657463622718735,19.38,19.38,TRUE,12.6,-0.0820470910581057,4.700293136561204,15.021459227467812,FALSE,34.46916846320895,Declining
353021,Food Service Workers,No,3.024065993447255,-1.1693715692513678,5,Low quality - High demand,0.5985085257369278,10.93,9.17,FALSE,14.6,0.00206205401289417,9.21749974020575,12.755671253253997,FALSE,44.54754696225769,Declining
439061,"Office Clerks, General",No,2.789802329145614,0.1623874153045075,5,High quality - High demand,1.4402361843407612,16.37,15.389999999999999,FALSE,36.4,0.0912021396842104,-4.832128284057555,7.253685027152831,FALSE,16.358074513875838,Declining
311010,Nursing and Home Health Aides,No,2.6534299716932574,-1.1873911594151179,-2.4664111372222552,Low quality - Low demand,3.0304005412468835,12.840579254947762,10.691684210526317,FALSE,20,-0.0118315366362056,25.00154891472709,-6.913996627318718,FALSE,6.7077051548596,Declining
412010,Cashiers,No,2.3837515444124624,-1.5397470675482423,2.1563804387329673,Low quality - High demand,5,11.38,10.24,FALSE,19.4,-0.0448497149207308,-7.216746513685882,2.8455284552845526,FALSE,9.095590647209905,Declining
436010,Administrative Assistants,No,2.293987077626681,-0.7680297372491104,1.8162583292760721,Low quality - High demand,2.1829726386741535,19.16,15.627941176470589,FALSE,38.7,-0.00728757466662655,-9.127946756235616,4.149797570850203,FALSE,4.235334255915559,Declining
291141,Registered Nurses,No,2.009964754005677,0.8858687262830608,5,High quality - High demand,0.8704032132169738,37.01958300601847,32.19169230769231,FALSE,94.56420169863392,0.0335778915173406,6.3059341869750885,13.206550449022716,FALSE,25.454898624423816,Growing
472061,Construction Laborers,No,1.9014628806419192,-0.7458774564624643,5,Low quality - High demand,4.740872441238416,17.72,14.62,FALSE,10.4,0.0029761507877839,8.535739070090209,14.192399049881235,FALSE,48.61226409368111,Growing
252020,Primary School Teachers,No,1.8806385661747507,-0.184714726850431,-1.978528123948343,Low quality - Low demand,0.8038004702742549,28.6875,28.6875,TRUE,97.1,-0.0499001175447242,3.1046822236782607,0.5361930294906166,FALSE,-9.857574483261098,Declining
