Occupational code,Occupation,TWC Target Occupation,Share of local jobs (%),Quality Index (-5 to 5),Demand Index (-5 to 5),Quality and demand quadrant,Absorption Index (-5 to 5),National Median Wage ($),Local Median Wage ($),Local Median Wage imputed from National Median Wage,Share with at least an associate's degree,Mid-term mobility score,Projected national growth 2019-2029 (%),Projected state-level growth 2018-2028 (%),Local Projections imputed from National Projections,Local job growth 2004-2019 (%),Current demand (postings)
353021,Food Service Workers,No,3.538078569033132,-1.1458997162438136,5,Low quality - High demand,0.6375931813996973,10.93,9.55,FALSE,14.6,0.00206205401289417,9.21749974020575,36.95433951002469,FALSE,146.02027238874908,Growing
412031,Retail Salespersons,No,3.416373198706509,-0.2862913358090936,5,Low quality - High demand,5,12.14,11.37,FALSE,36.4,0.0780936473860896,0.09689675395874703,18.321892067946084,FALSE,41.656736998172846,Declining
439061,"Office Clerks, General",No,2.3688299219930653,0.20384602679809427,5,High quality - High demand,2.0033866382694865,16.37,16.28,FALSE,36.4,0.0912021396842104,-4.832128284057555,19.08194961076811,FALSE,64.18612913344997,Stable
533030,Delivery Truck Drivers,Yes,2.311208705603639,-1.2765268993409884,5,Low quality - High demand,2.8493476399359245,19.38,18.563059574468085,FALSE,12.6,-0.0820470910581057,4.700293136561204,36.54882154882155,FALSE,68.65920731662185,Growing
436010,Administrative Assistants,Yes,2.2994829506924668,-0.5622450615878772,5,Low quality - High demand,3.122603530318468,19.16,18.592474003466204,FALSE,38.7,-0.00728757466662655,-9.127946756235616,19.645529736116583,FALSE,53.59031251827895,Declining
412010,Cashiers,No,2.279480774730834,-1.509418145112185,5,Low quality - High demand,5,11.38,10.67,FALSE,19.4,-0.0448497149207308,-7.216746513685882,16.80269058295964,FALSE,50.19240947433899,Growing
434051,Customer Service Rep.,No,2.2129322639168625,-1.04239094703781,5,Low quality - High demand,3.8065819183826988,16.69,17.17,FALSE,38.8,-0.0465859174934922,-1.4241598546775593,20.612009237875288,FALSE,161.10947389611488,Declining
311010,Nursing and Home Health Aides,No,2.0207711081498725,-1.0334366246769549,5,Low quality - High demand,3.5697596997301573,12.840579254947762,12.840579254947762,TRUE,20,-0.0118315366362056,25.00154891472709,26.45979974224249,FALSE,114.389388832079,Growing
252020,Primary School Teachers,No,1.8593850725253684,-0.21711958609245663,5,Low quality - High demand,1.869396686858049,28.6875,28.6875,TRUE,97.1,-0.0499001175447242,3.1046822236782607,31.385635158449105,FALSE,36.805354422048644,Growing
353031,Waiters and Waitresses,No,1.775271262216824,-0.8430633594595545,5,Low quality - High demand,4.556520086057868,11,8.83,FALSE,24.8,0.0394789423576798,3.5982008995502204,23.70741264830739,FALSE,66.21040884487999,Stable
151030,Software Engineers,Yes,1.7313953450322292,1.997953508775288,5,High quality - High demand,0.4354592216924095,50.437914168861,48.99046139359699,FALSE,88.02670771668286,0.0240771871288543,18.640544286254258,54.72082434699257,FALSE,179.11317847957255,Declining
1311XX,Business Operations Specialist,Yes,1.6568933938793533,0.4942609981798861,5,High quality - High demand,0.7123155726607862,32.50063906116276,32.50063906116276,TRUE,77.53203226148784,-0.00499741783338781,10.436661265528265,36.04877696803521,FALSE,198.1036939992701,Declining
111020,General Managers,Yes,1.5841739115583893,1.5786090632415768,5,High quality - High demand,0.9024540829733771,48.45,49.13,FALSE,55.2,-0.0210377553405134,6.173190984578881,31.13232217573222,FALSE,139.07632148205585,Declining
1510XX,Computer Systems Analyst,Yes,1.5573804462224201,1.220420946245299,5,High quality - High demand,1.9330334156610023,37.28707374433059,37.28707374433059,TRUE,73.52616299807845,0.0338551182364615,10.265707325364017,45.37977444077513,FALSE,185.5945288032002,Declining
435081,Stock Clerks,No,1.5368810027032718,-1.0877155418980706,5,Low quality - High demand,3.1185021046865633,13.16,12.81,FALSE,19.3,-0.0172912024458163,0.803618690149669,26.675068262969965,FALSE,105.01718547378556,Growing
253000,Other Teachers,Yes,1.4839970103492302,0.6877064898316914,5,High quality - High demand,1.5049051051897202,15.93,12.498998835855646,FALSE,69.39999999999999,0.171531440064098,7.575367173408898,36.64292456878057,FALSE,138.1082650524151,Declining
291141,Registered Nurses,Yes,1.4658357745548247,1.197880467821904,5,High quality - High demand,1.2379424253975524,37.01958300601847,37.01958300601847,TRUE,94.56420169863392,0.0335778915173406,6.3059341869750885,27.825779036827196,FALSE,113.55456233654418,Growing
37201X,Building Cleaners,No,1.446029890107873,-1.6689584466665803,4.72835066506725,Low quality - High demand,3.488499144093039,13.205267609539655,12.08,FALSE,12,-0.0726117356676959,4.024504381859966,29.502059153874953,FALSE,65.98690676587688,Growing
537062,Stock Movers,No,1.375803855573943,-1.5812521083210254,5,Low quality - High demand,4.059228246716488,14.19,14.29,FALSE,13,-0.0806647210370763,4.0608322298463255,33.96723229959041,FALSE,73.72075879503215,Growing
472061,Construction Laborers,No,1.3014526729365565,-0.6789222474508759,4.356917595856968,Low quality - High demand,2.769693812317735,17.72,15.71,FALSE,10.4,0.0029761507877839,8.535739070090209,25.912125446359262,FALSE,94.96920613865827,Growing
