Occupational code,Occupation,TWC Target Occupation,Share of local jobs (%),Quality Index (-5 to 5),Demand Index (-5 to 5),Quality and demand quadrant,Absorption Index (-5 to 5),National Median Wage ($),Local Median Wage ($),Local Median Wage imputed from National Median Wage,Share with at least an associate's degree,Mid-term mobility score,Projected national growth 2019-2029 (%),Projected state-level growth 2018-2028 (%),Local Projections imputed from National Projections,Local job growth 2004-2019 (%),Current demand (postings)
311010,Nursing and Home Health Aides,Yes,3.7974573785228034,-0.9839054677909531,5,Low quality - High demand,3.3920955592106696,12.840579254947762,12.840579254947762,TRUE,20,-0.0118315366362056,25.00154891472709,14.411579609817496,FALSE,16.274448153990893,Stable
353021,Food Service Workers,No,3.372646914395401,-1.1489598048958323,5,Low quality - High demand,0.7914672999556935,10.93,9.09,FALSE,14.6,0.00206205401289417,9.21749974020575,16.918555835432407,FALSE,31.74655580933972,Declining
412031,Retail Salespersons,No,3.295292878625511,-0.2777623978029313,0.35771802810480935,Low quality - High demand,5,12.14,10.86,FALSE,36.4,0.0780936473860896,0.09689675395874703,4.763387297633873,FALSE,-6.203231625275331,Declining
439061,"Office Clerks, General",No,2.669866219082153,0.2102869640036399,-1.6103330905939721,High quality - Low demand,1.5530188879710294,16.37,15.410000000000002,FALSE,36.4,0.0912021396842104,-4.832128284057555,-0.602688919796013,FALSE,-3.7274580766773946,Declining
533030,Delivery Truck Drivers,Yes,2.490064246237496,-1.2871585953048803,2.0817576240655598,Low quality - High demand,2.7937902818494256,19.38,17.504512820512822,FALSE,12.6,-0.0820470910581057,4.700293136561204,6.4271457085828345,FALSE,-2.108655404058296,Growing
436010,Administrative Assistants,No,2.3618486595946835,-0.7958605917264794,-1.7721617164677514,Low quality - Low demand,2.3286337216848865,19.16,14.654844444444445,FALSE,38.7,-0.00728757466662655,-9.127946756235616,0.30527692978630616,FALSE,-6.375204783660073,Declining
291141,Registered Nurses,Yes,2.235924517029023,1.3766878923628805,5,High quality - High demand,1.0315557408894411,37.01958300601847,37.01958300601847,TRUE,94.56420169863392,0.0335778915173406,6.3059341869750885,13.017751479289942,FALSE,26.09327969427429,Growing
253000,Other Teachers,No,2.105518000389353,0.546272228621087,5,High quality - High demand,1.0943529416961448,15.93,9.936725663716814,FALSE,69.39999999999999,0.171531440064098,7.575367173408898,6.402439024390244,FALSE,38.57627129933559,Declining
412010,Cashiers,No,1.9476795157566977,-1.5629600615373187,-2.934307441451865,Low quality - Low demand,5,11.38,9.55,FALSE,19.4,-0.0448497149207308,-7.216746513685882,-5.201992252351965,FALSE,-4.034649663956092,Declining
434051,Customer Service Rep.,Yes,1.9417333279487297,-1.0710556432725702,5,Low quality - High demand,3.330939056104038,16.69,15.940000000000001,FALSE,38.8,-0.0465859174934922,-1.4241598546775593,15.976714100905562,FALSE,49.98332241338275,Declining
353031,Waiters and Waitresses,No,1.8411269747283698,-0.7959184926955134,4.338848088442219,Low quality - High demand,4.937422468032605,11,9.01,FALSE,24.8,0.0394789423576798,3.5982008995502204,8.069164265129682,FALSE,11.444681859131904,Declining
37201X,Building Cleaners,No,1.8210911497660385,-1.7285490175886629,5,Low quality - High demand,4.087526804931697,13.205267609539655,10.82,FALSE,12,-0.0726117356676959,4.024504381859966,7.5736325385694245,FALSE,17.799391533764418,Declining
292061,Practical and Vocational Nurses,Yes,1.5706485876543255,-0.019902693646053293,3.391044369150125,Low quality - High demand,0.6151902111293319,22.83,19.37,FALSE,21.6,0.0344257068278147,8.558758314855872,8.138238573021182,FALSE,9.22810660351501,Growing
252020,Primary School Teachers,Yes,1.5618807559465755,-0.0883138474596114,-1.7896964716817978,Low quality - Low demand,1.1768701743130547,28.6875,28.6875,TRUE,97.1,-0.0499001175447242,3.1046822236782607,3.4406215316315207,FALSE,-13.581172689274663,Stable
111020,General Managers,Yes,1.426214605736496,0.7112348968712255,5,High quality - High demand,0.7170699442856984,48.45,35.25,FALSE,55.2,-0.0210377553405134,6.173190984578881,12.107279693486591,FALSE,21.51957688995089,Declining
435081,Stock Clerks,Yes,1.3563839994908398,-1.1438412839521825,1.6538303262121503,Low quality - High demand,2.9782484763697465,13.16,11.49,FALSE,19.3,-0.0172912024458163,0.803618690149669,2.6188166828322017,FALSE,10.249178542475603,Declining
333010,Correctional Officers,Yes,1.1233834044595252,-0.8671514154283153,-0.8717684230289493,Low quality - Low demand,-0.3247006768222363,21.78,17.85,FALSE,33.2,-0.0411841362885563,-7.2142546718817755,-3.811659192825112,FALSE,1.534954098898344,Declining
411011,Retail Supervisors,Yes,1.0929979647137467,0.16557318157205758,-0.35092178082920317,High quality - Low demand,5,19.4,15.63,FALSE,36.7,0.0847242336361034,-1.3397739701057276,0.9046052631578948,FALSE,-2.292330270342176,Declining
