Occupational code,Occupation,TWC Target Occupation,Share of local jobs (%),Quality Index (-5 to 5),Demand Index (-5 to 5),Quality and demand quadrant,Absorption Index (-5 to 5),National Median Wage ($),Local Median Wage ($),Local Median Wage imputed from National Median Wage,Share with at least an associate's degree,Mid-term mobility score,Projected national growth 2019-2029 (%),Projected state-level growth 2018-2028 (%),Local Projections imputed from National Projections,Local job growth 2004-2019 (%),Current demand (postings)
311010,Nursing and Home Health Aides,No,4.621294193498759,-1.1122914399572101,5,Low quality - High demand,2.999588046568029,12.840579254947762,12.840579254947762,TRUE,20,-0.0118315366362056,25.00154891472709,25.00154891472709,TRUE,130.67132262106162,Declining
353021,Food Service Workers,No,3.7315258013646546,-1.1271981547497818,5,Low quality - High demand,0.7860283395125748,10.93,10.93,TRUE,14.6,0.00206205401289417,9.21749974020575,9.21749974020575,TRUE,76.29203305550234,Declining
412031,Retail Salespersons,No,3.316524375099297,-0.30973540132275545,1.5006792700031202,Low quality - High demand,5,12.14,12.14,TRUE,36.4,0.0780936473860896,0.09689675395874703,0.09689675395874703,TRUE,12.415141024819079,Declining
533030,Delivery Truck Drivers,Yes,3.2432058785324793,-1.2771219397884188,5,Low quality - High demand,3.0890776628252805,19.38,19.38,TRUE,12.6,-0.0820470910581057,4.700293136561204,4.700293136561204,TRUE,28.059713933358587,Stable
434051,Customer Service Rep.,No,3.056124416112778,-1.1466633216986444,5,Low quality - High demand,3.7718050722511505,16.69,16.69,TRUE,38.8,-0.0465859174934922,-1.4241598546775593,-1.4241598546775593,TRUE,108.47677486928492,Declining
436010,Administrative Assistants,No,2.500318319574964,-0.5819833760560549,-3.2621759447127383,Low quality - Low demand,2.8315062443967416,19.16,19.16,TRUE,38.7,-0.00728757466662655,-9.127946756235616,-9.127946756235616,TRUE,5.199554899539213,Declining
412010,Cashiers,No,2.456841828541689,-1.5393578261964693,-1.6198063174117683,Low quality - Low demand,5,11.38,11.38,TRUE,19.4,-0.0448497149207308,-7.216746513685882,-7.216746513685882,TRUE,13.74572550169068,Stable
439061,"Office Clerks, General",No,2.443252802830257,0.14112300603124206,-0.76430178235334,High quality - Low demand,1.879794881503107,16.37,16.37,TRUE,36.4,0.0912021396842104,-4.832128284057555,-4.832128284057555,TRUE,13.239558966925452,Declining
253000,Other Teachers,No,2.2695341115744228,0.8723594453923419,5,High quality - High demand,1.2246146351756786,15.93,15.93,TRUE,69.39999999999999,0.171531440064098,7.575367173408898,7.575367173408898,TRUE,84.29053902454669,Declining
291141,Registered Nurses,Yes,1.848203201159623,1.1836707973950815,4.459723410754185,High quality - High demand,1.1333802542117806,37.01958300601847,37.01958300601847,TRUE,94.56420169863392,0.0335778915173406,6.3059341869750885,6.3059341869750885,TRUE,49.45420160586854,Declining
353031,Waiters and Waitresses,No,1.7606878132481023,-0.7654029308808334,2.7832166636715234,Low quality - High demand,4.9344461916211495,11,11,TRUE,24.8,0.0394789423576798,3.5982008995502204,3.5982008995502204,TRUE,33.15509349901005,Declining
435081,Stock Clerks,No,1.7303207228719142,-1.1396782503410048,2.135527336916158,Low quality - High demand,3.3522603035275127,13.16,13.16,TRUE,19.3,-0.0172912024458163,0.803618690149669,0.803618690149669,TRUE,36.33781454120792,Declining
37201X,Building Cleaners,No,1.5350524565937602,-1.6631244226419926,1.5312406121838542,Low quality - High demand,3.8048075709656803,13.205267609539655,13.205267609539655,TRUE,12,-0.0726117356676959,4.024504381859966,4.024504381859966,TRUE,14.186033076923188,Stable
252020,Primary School Teachers,Yes,1.4346456667873915,-0.2536059689264658,-0.2557322428013934,Low quality - Low demand,1.432474443935978,28.6875,28.6875,TRUE,97.1,-0.0499001175447242,3.1046822236782607,3.1046822236782607,TRUE,-7.499737612693479,Declining
537062,Stock Movers,No,1.3576260568603624,-1.6639385608909434,1.203695252329212,Low quality - High demand,4.322501196571791,14.19,14.19,TRUE,13,-0.0806647210370763,4.0608322298463255,4.0608322298463255,TRUE,11.981099321486298,Declining
472061,Construction Laborers,No,1.2902358920031802,-0.5951983143608092,4.0568285005866,Low quality - High demand,3.0254747746478574,17.72,17.72,TRUE,10.4,0.0029761507877839,8.535739070090209,8.535739070090209,TRUE,74.34605525622217,Growing
111020,General Managers,Yes,1.2898517943169523,1.5443715202105106,3.243976693121585,High quality - High demand,0.7740518416546538,48.45,48.45,TRUE,55.2,-0.0210377553405134,6.173190984578881,6.173190984578881,TRUE,59.44084074335609,Declining
1311XX,Business Operations Specialist,Yes,1.1905968884659395,0.46796944923948736,3.7269427934607924,High quality - High demand,0.5390222130674459,32.50063906116276,32.50063906116276,TRUE,77.53203226148784,-0.00499741783338781,10.436661265528265,10.436661265528265,TRUE,58.57780556412222,Declining
