Occupational code,Occupation,TWC Target Occupation,Share of local jobs (%),Quality Index (-5 to 5),Demand Index (-5 to 5),Quality and demand quadrant,Absorption Index (-5 to 5),National Median Wage ($),Local Median Wage ($),Local Median Wage imputed from National Median Wage,Share with at least an associate's degree,Mid-term mobility score,Projected national growth 2019-2029 (%),Projected state-level growth 2018-2028 (%),Local Projections imputed from National Projections,Local job growth 2004-2019 (%),Current demand (postings)
311010,Nursing and Home Health Aides,No,4.641649252308859,-1.2556825461818177,5,Low quality - High demand,3.4334314534936476,12.840579254947762,9.917729468599033,FALSE,20,-0.0118315366362056,25.00154891472709,15.714285714285714,FALSE,42.04082996528508,Growing
353021,Food Service Workers,No,4.199041384472666,-1.188637646698253,5,Low quality - High demand,0.6645052077599664,10.93,9.1,FALSE,14.6,0.00206205401289417,9.21749974020575,24.768152001809547,FALSE,46.19902121103639,Growing
412031,Retail Salespersons,No,3.4338540140055724,-0.3381197919937333,0.5800368087044179,Low quality - High demand,5,12.14,10.58,FALSE,36.4,0.0780936473860896,0.09689675395874703,7.816213361499869,FALSE,-9.437180481975542,Stable
533030,Delivery Truck Drivers,Yes,2.714934631211884,-1.3672291491680544,2.744063337644259,Low quality - High demand,3.138744225909827,19.38,16.849014925373137,FALSE,12.6,-0.0820470910581057,4.700293136561204,7.365510306686778,FALSE,2.2869016463673035,Growing
291141,Registered Nurses,Yes,2.580504862360968,0.8595718465128119,4.673338888289528,High quality - High demand,1.0304994637023364,37.01958300601847,30.592679245283016,FALSE,94.56420169863392,0.0335778915173406,6.3059341869750885,8.649468892261002,FALSE,12.245774676351614,Growing
412010,Cashiers,No,2.4207787947699106,-1.623006819650882,-1.4394300810937146,Low quality - Low demand,5,11.38,9.3,FALSE,19.4,-0.0448497149207308,-7.216746513685882,-0.3282275711159737,FALSE,-5.219885171471148,Declining
436010,Administrative Assistants,Yes,2.361703835549799,-0.8127645583665686,-1.23869308779079,Low quality - Low demand,2.230958145258371,19.16,14.834075342465754,FALSE,38.7,-0.00728757466662655,-9.127946756235616,-1.52300712896954,FALSE,-2.288309003134841,Declining
439061,"Office Clerks, General",No,2.148976168761458,0.15487651890688703,-0.8215403470289475,High quality - Low demand,1.484322701137173,16.37,15.1,FALSE,36.4,0.0912021396842104,-4.832128284057555,-0.889967637540453,FALSE,-1.3284417069689298,Declining
252020,Primary School Teachers,No,2.088943341974997,-0.09700273054615416,-0.3125519823299858,Low quality - Low demand,1.1231228674183027,28.6875,28.6875,TRUE,97.1,-0.0499001175447242,3.1046822236782607,2.8255059182894233,FALSE,-4.606875539161895,Declining
512090,Other Assemblers,No,1.7072869828445227,-1.5574872453773847,4.196941925201701,Low quality - High demand,2.784085614859209,15.55,14.54,FALSE,13,-0.0823319495437733,-12.151589242053783,9.359870898332437,FALSE,24.073044901061238,Growing
253000,Other Teachers,No,1.5885638503145865,0.5258771071586732,5,High quality - High demand,1.0226822821172314,15.93,10.167241379310346,FALSE,69.39999999999999,0.171531440064098,7.575367173408898,4.936305732484077,FALSE,73.28728994433331,Declining
37201X,Building Cleaners,No,1.5237970190274672,-1.7556740161179674,4.5801566997644265,Low quality - High demand,4.35765438115575,13.205267609539655,10.95,FALSE,12,-0.0726117356676959,4.024504381859966,14.627930682976553,FALSE,21.474086418490483,Growing
353031,Waiters and Waitresses,No,1.3856576375378782,-0.8576536443730818,3.525926069994771,Low quality - High demand,4.501607269903721,11,8.75,FALSE,24.8,0.0394789423576798,3.5982008995502204,10.224438902743142,FALSE,24.491921928732754,Declining
252030,Secondary School Teachers,No,1.3383120555671062,0.4985995028068856,-0.25967010592831163,High quality - Low demand,0.2628520495303742,29.64423076923077,29.64423076923077,TRUE,97.4,0.00401716316717859,3.7110075295805034,2.6438569206842923,FALSE,-3.6665382744723694,Declining
292061,Practical and Vocational Nurses,Yes,1.2729806826369436,0.10572061297868457,0.35563882986883577,High quality - High demand,0.6207620879727728,22.83,21.21,FALSE,21.6,0.0344257068278147,8.558758314855872,8.258154059680777,FALSE,-6.822219192020948,Growing
434051,Customer Service Rep.,No,1.271289923517,-1.281534890096573,2.502045615698692,Low quality - High demand,3.146004035205761,16.69,13.71,FALSE,38.8,-0.0465859174934922,-1.4241598546775593,2.3399862353750858,FALSE,35.849914995344875,Declining
111020,General Managers,No,1.246872263595129,0.9706400677302778,4.190941464745273,High quality - High demand,0.7059988292639975,48.45,38.42,FALSE,55.2,-0.0210377553405134,6.173190984578881,13.611491108071135,FALSE,33.44550189303302,Declining
514120,Machine Fabricators,Yes,1.2174107276572181,-1.4526944889531666,5,Low quality - High demand,0.511330535970028,20.24,19.29,FALSE,10.7,-0.111582713947327,2.529084471421331,37.524053880692755,FALSE,56.24422884043692,Declining
411011,Retail Supervisors,No,1.2072704602752136,0.2696970892821813,0.29224969658753464,High quality - High demand,5,19.4,17.28,FALSE,36.7,0.0847242336361034,-1.3397739701057276,6.297229219143577,FALSE,-3.9178168807780396,Declining
333010,Correctional Officers,No,1.178503262244076,-0.8985215790678581,-0.6912240045004563,Low quality - Low demand,-0.3430205067487892,21.78,17.787261904761905,FALSE,33.2,-0.0411841362885563,-7.2142546718817755,-4.898648648648648,FALSE,5.234393862710691,Declining
499071,General Repair Workers,Yes,1.1478455217213392,-0.21577864560720855,0.6108400244281138,Low quality - High demand,0.8716273445395528,18.79,16.29,FALSE,19.3,0.0425531607369738,4.219938818730877,7.462686567164178,FALSE,-1.9849761736095464,Declining
472061,Construction Laborers,No,1.1313052614655699,-0.7469923216781209,2.3505674324152483,Low quality - High demand,4.028500625562861,17.72,14.43,FALSE,10.4,0.0029761507877839,8.535739070090209,5.984848484848484,FALSE,27.818790077865163,Growing
259041,Teacher Assistants,No,1.1091886826776534,-1.4136850126341818,0.5639063455880116,Low quality - High demand,0.9358766657721568,26.523496581332484,26.523496581332484,TRUE,41.8,-0.168679491343871,5.295191722458928,3.8491751767478397,FALSE,4.527275124658608,Stable
435081,Stock Clerks,No,1.1080452615806666,-1.1024723281852362,1.4234150403086434,Low quality - High demand,3.0611647865880096,13.16,12.45,FALSE,19.3,-0.0172912024458163,0.803618690149669,0.913978494623656,FALSE,25.340184013010813,Stable
537062,Stock Movers,No,1.0863755175367371,-1.6064430043130384,1.9530818864411075,Low quality - High demand,5,14.19,13.739999999999998,FALSE,13,-0.0806647210370763,4.0608322298463255,15.516014234875444,FALSE,0.9032835768760853,Growing
373010,Groundskeeping Workers,No,1.072754981556905,-1.0384486307421548,5,Low quality - High demand,2.2729491682881506,14.85,12.43,FALSE,12.5,-0.0104568008113199,7.976366322008854,23.956723338485318,FALSE,36.80869373090347,Growing
513020,Meat Processors,No,1.0539898517496937,-1.3186201618615478,-5,Low quality - Low demand,0.03246320044670582,14.19,14.19,TRUE,8.299999999999999,-0.0545050630376243,1.9392917369308533,1.9392917369308533,TRUE,-53.10957653325834,Growing
1311XX,Business Operations Specialist,No,0.9520815048898768,0.2639568293966864,3.244676155880237,High quality - High demand,0.39514042164932806,32.50063906116276,27.82120879120879,FALSE,77.53203226148784,-0.00499741783338781,10.436661265528265,15.217391304347828,FALSE,31.57816745697946,Declining
372012,House Cleaners,No,0.9297899558560779,-2.2081039795027753,0.33848496146909723,Low quality - High demand,2.2332326132481812,11.95,9.5,FALSE,9.9,-0.107453299105904,0.8920250299560706,0.8920250299560706,TRUE,9.35324808624683,Declining
537051,Industrial Truck Operators,No,0.9273608534352948,-2.2798140629374966,1.4215312705795413,Low quality - High demand,0.5290040147887306,17.4,15.67,FALSE,8.200000000000001,-0.167085065596942,2.7413387151025823,14.979195561719832,FALSE,-0.9696971973876426,Growing
433031,Accounting Clerks,Yes,0.9108967939202255,0.01982435796241333,-1.7126020862376312,High quality - Low demand,0.9193812633382912,19.82,17.25,FALSE,31.2,0.0589644164707734,-5.359898975726118,1.7185821697099892,FALSE,-18.966667974301046,Declining
431011,Administrative Supervisors,No,0.8481835408201261,-0.32747853766603585,0.13494972614692416,Low quality - High demand,1.2271977538664876,27.22,21.469999999999995,FALSE,47.8,-0.0128715441346747,-2.4638657979480163,1.6,FALSE,5.243472856721674,Declining
4520XX,Other Agricultural Workers,No,0.8151179701826824,-0.1943869219768315,-0.14893357500662452,Low quality - Low demand,1.1809381474712513,12.647172533964987,12.647172533964987,TRUE,10,0.0755796458694515,1.1428571428571428,-8.5002043318349,FALSE,23.180127814605818,Declining
351012,Food Service Supervisors,No,0.8126732041665246,0.2394229106819593,2.9058309058770755,High quality - High demand,1.3447313251517783,16.06,16.28,FALSE,24.9,0.0900273070765292,5.2963430012610315,15.477792732166892,FALSE,36.39792156572671,Declining
414010,Wholesale Sales Rep.,No,0.8070363733641256,0.07470522286684496,0.6114931990440974,High quality - High demand,1.5351992462556625,30.29,24.252173913043478,FALSE,57.60000000000001,0.00547575141561074,2.9415661852391737,13.823529411764707,FALSE,-7.979858307992377,Declining
31909X,Other Healthcare Support Workers,Yes,0.7698410679348802,-1.1123929035913533,2.416202988324197,Low quality - High demand,0.7380504117596447,16.584732340937187,12.780000000000001,FALSE,36.99296176983589,-0.0211140937404211,13.531173427715753,15.641711229946523,FALSE,26.208205086417635,Growing
399011,Childcare Workers,No,0.6935566528482376,-1.0008720458450053,-1.1067795401405827,Low quality - Low demand,1.9563475294056583,11.65,9.52,FALSE,30.2,0.0180587128958205,1.0031347962382446,1.0031347962382446,TRUE,-14.217323768712129,Stable
49904X,Industrial Machinery Mechanics,Yes,0.673110954196564,-1.384764659292284,1.4523404231302393,Low quality - High demand,0.7456972310209379,25.770379971682328,21.31,FALSE,22,-0.121589495468359,15.835694050991494,7.035175879396985,FALSE,31.348552497453507,Declining
511011,Production Worker Supervisors,No,0.6585520719859221,0.42321733020001856,0.6543099060346417,High quality - High demand,1.11380892214342,29.48,25.619999999999997,FALSE,26.1,0.030193520527777,-0.1027925304094608,16.470588235294116,FALSE,-8.165965412126754,Stable
435071,Shipping Clerks,No,0.6214828138680696,-1.307256762118234,0.140587516704516,Low quality - High demand,0.5916173132294007,16.44,15.37,FALSE,18,-0.0632987460933339,-8.83728179551123,3.780718336483932,FALSE,4.205429563966337,Growing
493023,Vehicle Mechanics,Yes,0.6009349114538377,-1.3525493243844287,0.40493411044613703,Low quality - High demand,0.8035835992154542,20.24,18.08,FALSE,16.5,-0.0909265813294713,-0.6282562059454524,9.762202753441802,FALSE,-0.4125273589896766,Declining
519111,Packaging Operators,Yes,0.5845442881889445,-1.4593192188424036,-0.633732655234527,Low quality - Low demand,0.5263930471019738,14.9,11.66,FALSE,9.7,-0.0477620966609265,1.5559071729957896,-3.6748329621380846,FALSE,0.15634997411485035,Growing
251000,Postsecondary Teachers,No,0.5810934430847647,0.3926350863071201,1.953654498756741,High quality - High demand,0.12407558272753576,36.26923076923077,27.06,FALSE,95.6,0.0148347549329579,7.078785258834973,26.358695652173914,FALSE,6.92498038206222,Declining
472031,Carpenters,Yes,0.57555951306854225,-0.666163618117253,0.2561620753355498,Low quality - High demand,2.2198765356191554,23.239999999999995,15.44,FALSE,12.4,0.00285160124231654,-1.0834813499111942,25.992779783393498,FALSE,-24.53986030895903,Stable
434171,Receptionists,No,0.5529836960862915,-1.3137772777554775,-0.7140496863225375,Low quality - Low demand,1.8382049574073793,14.45,11.04,FALSE,29.9,-0.0273681942206463,3.7850188754222156,0,FALSE,-8.11938787374932,Declining
519061,Product Inspectors,No,0.5336141496434968,0.09885680623606563,-0.655354398763821,High quality - Low demand,1.0997979407940681,18.82,18.24,FALSE,27.9,0.0588219609070788,-17.29323308270676,-8.233532934131736,FALSE,7.789883288473398,Declining
433071,Financial Clerks,No,0.5098746702222723,0.3044838027210365,-1.1699254412653137,High quality - Low demand,-0.05380487241947617,15.367192247471541,13.3,FALSE,32.28604148314246,0.121995962889546,-15.360431169997737,-0.8254716981132075,FALSE,-16.85514740279942,Declining
471011,Construction Supervisors,No,0.5070690327845402,0.7612556566607573,-0.4221674453812905,High quality - Low demand,0.965139608858036,31.83,29.240000000000002,FALSE,18.8,0.0347791662821155,5.356176735798025,5.240174672489083,FALSE,-10.127967862227317,Declining
472111,Electricians,Yes,0.4995634491753848,-0.8326511991733736,1.0063575555430773,Low quality - High demand,0.3590874748469243,27.009999999999998,18.89,FALSE,23.1,-0.0436500338761303,9.3315587104407,15.803814713896458,FALSE,9.3626000031246015,Declining
519198,Production Helpers,No,0.4824031125652325,-0.6670425546699519,-1.8818960599834953,Low quality - Low demand,-0.3203639425805936,13.99,13.419999999999998,FALSE,11.1,0.0198388397358689,7.778989458378763,19.47261663286004,FALSE,-43.9198778112506,Growing
